"crowdtangle.stats.expected/likeCount","crowdtangle.stats.expected/sadCount","crowdtangle.stats.expected/thankfulCount","crowdtangle.stats.expected/hahaCount","crowdtangle.stats.expected/loveCount","crowdtangle.account/id","crowdtangle.post/dateIndex","crowdtangle.post/idNew","crowdtangle.post/caption","crowdtangle.post/message","crowdtangle.post/subscriberCount","crowdtangle.post/mediaUrls","crowdtangle.post/imageText","crowdtangle.stats.actual/angryCount","crowdtangle.post/messageAndDescription","crowdtangle.stats.actual/wowCount","crowdtangle.stats.actual/shareCount","crowdtangle.stats.actual/commentCount","crowdtangle.post/date","crowdtangle.post/platformId","crowdtangle.post/allText","crowdtangle.post/postUrl","crowdtangle.post/isFacebookGroup","crowdtangle.stats.actual/favoriteCount","crowdtangle.account/subscriberCount","crowdtangle.account/handle","crowdtangle.account/verified","crowdtangle.post/score","crowdtangle.post/platform","crowdtangle.account/name","crowdtangle.stats.actual/likeCount","crowdtangle.post/mediaTypes","crowdtangle.stats.expected/angryCount","crowdtangle.post/originalUrls","crowdtangle.stats.actual/sadCount","crowdtangle.stats.expected/wowCount","crowdtangle.stats.expected/shareCount","crowdtangle.post/updatedIndex","crowdtangle.account/platformId","crowdtangle.stats.expected/commentCount","crowdtangle.account/url","crowdtangle.post/title","crowdtangle.stats.actual/thankfulCount","crowdtangle.post/type","crowdtangle.stats.actual/hahaCount","crowdtangle.stats.actual/loveCount","crowdtangle.post/link","crowdtangle.stats.expected/favoriteCount","crowdtangle.post/updated","crowdtangle.post/id","crowdtangle.account/profileImage","crowdtangle.post/description","crowdtangle.account/platform","crowdtangle.post/expandedUrls"
"2","0","0","1","1","2852029","1602162902000","2852029|4652475404823329","","What do we see in China in 2020? We see people fearlessly taking on the coronavirus. We see thousands of people lifted out of poverty. China 2020, putting people first - always.#ZeroPoverty2020","9139","[https://video-sea1-1.xx.fbcdn.net/v/t42.9040-2/10000000_252720286145304_5959389872486610526_n.mp4?_nc_cat=103&_nc_sid=985c63&efg=eyJybHIiOjU5OSwicmxhIjoyMzEwLCJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=mrGKUB2j5coAX-v45gg&rl=599&vabr=333&_nc_ht=video-sea1-1.xx&oh=6fd41f88e0b9e9e05697841327660f0a&oe=5F80DEB3, https://scontent-sea1-1.xx.fbcdn.net/v/t15.5256-10/s720x720/120921461_2788272581401174_978953025549680840_n.jpg?_nc_cat=102&_nc_sid=ad6a45&_nc_ohc=0kvEUXey__QAX_bcgMR&_nc_ht=scontent-sea1-1.xx&oh=30b76a626f18c02fd6545b457a891830&oe=5FA30DA3]","","0","What do we see in China in 2020? We see people fearlessly taking on the coronavirus. We see thousands of people lifted out of poverty. China 2020, putting people first - always.#ZeroPoverty2020","0","0","0","2020-10-08T13:15:02.000Z","1956739414396955_4652475404823329","What do we see in China in 2020? We see people fearlessly taking on the coronavirus. We see thousands of people lifted out of poverty. China 2020, putting people first - always.#ZeroPoverty2020","https://www.facebook.com/ChineseEmbassyinUS/posts/4652475404823329","false","0","9139","ChineseEmbassyinUS","true","-0.7777777777777778","Facebook","Embassy of The People's Republic of China in the United States","2","[video, photo]","1","[https://www.facebook.com/ChineseEmbassyinUS/videos/2788270438068055/]","0","1","2","1602163364000","1956739414396955","1","https://www.facebook.com/1956739414396955","","0","native_video","0","0","https://www.facebook.com/ChineseEmbassyinUS/videos/2788270438068055/","0","2020-10-08T13:22:44.000Z","108702212279","https://scontent-sea1-1.xx.fbcdn.net/v/t1.0-1/p200x200/91588417_3832640413473503_4468127157465382912_n.jpg?_nc_cat=103&_nc_sid=dbb9e7&_nc_ohc=nLBlnpAqYQEAX_ZHsj-&_nc_ht=scontent-sea1-1.xx&tp=6&oh=d3aa91f40edbace8462054278541fcf1&oe=5FA3CB45","","Facebook","[https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FChineseEmbassyinUS%2Fvideos%2F2788270438068055%2F]"
"40","2","0","2","2","1914316","1602162006000","1914316|1806873496160418","","تعليق: الصين تدعم التعددية بثبات وتمنح العالم اليقين والثقة والأمل أشار الرئيس الصيني شي جين بينغ، في كلمته التي ألقاها عبر الفيديو أمام اجتماع القمة للاحتفال بالذكرى الخامسة والسبعين لتأسيس #الأمم_المتحدة إلى المشاكل الكثيرة والخطيرة التي يشهدها العالم، وتزايد التحديات الدولية يوما بعد يوم، والتي لا يمكن مواجهتها إلا بالحوار والتعاون والتشاور، مؤكدا أن تبادل المساعدة رؤية مشتركة للمجتمع الدولي"". وخطاب شي أثار صدى عالميا واسع النطاق، وسلط الضوء على الحاجة الملحة إلى الاستجابة لتحديات المخاطر الحالية بروح التعددية. لقد وجه فيروس كورونا المستجد المفاجئ ضربة شديدة للمجتمع البشري، منذ بداية هذا العام، حيث توقفت الأنشطة التجارية العادية في مختلف البلدان، وانزلق الاقتصاد العالمي إلى مستنقع الركود. وفي الوقت نفسه، اشتدت مشاعر الحمائية التي سادت المجتمع الدولي بعد الأزمة المالية، وقطعت القوى العظمى شوطا بعيدا على طريق الأحادية، ما يقوض بشكل خطير التعاون الدولي في الوقاية من الوباء ومكافحته. وفي مواجهة الصعوبات والتحديات العالمية، تواصل الصين كدولة رئيسية مسؤولة، تعزيز التعاون متعدد الأطراف ومساعدة العالم على الخروج من هذا المأزق. ومن المعروف أن #الصين بادرت بشكل استباقي بعد تفشي فيروس كورونا المستجد بإخطار منظمة الصحة العالمية والبلدان ذات الصلة والمنظمات الإقليمية على الفور، وكشفت عن التسلسل الجيني للفيروس والمعلومات الأخرى التي لديها، وأعلنت عن خطط التشخيص والعلاج والوقاية والسيطرة في الوقت ذاته، بالإضافة إلى مشاركة تجربتها في التغلب على المرض مع جميع الأطراف دون تحفظ. وحتى الآن، أرسلت الصين 34 فريقا من الخبراء الطبيين إلى 32 دولة، وقدمت 283 دفعة من المساعدات لمكافحة الوباء إلى أكثر من 150 دولة ومنظمة عالمية، ووفرت مواد الوقاية من الفيروس وصدرتها إلى أكثر من 200 بلدا ومنطقة. وفي الوقت نفسه، تدعم الصين بقوة آليات التعاون متعدد الأطراف كمنظمة الصحة العالمية، وتعزز الوقاية والمكافحة الدولية المشتركة، وتدعو بنشاط إلى إنشاء مجتمع صحة مشتركة للبشرية، وهو الأمر الذي حظي باعتراف المجتمع الدولي وتقديره على نطاق واسع. وفي هذا الصدد، أكد الأمين العام للأمم المتحدة أنطونيو غوتيريش، أن الحقائق أثبتت أن الصين هي أهم داعم للتعددية، ""ما يمنح العالم اليقين والثقة والأمل"". ووفقًا للإحصاءات الصينية الرسمية، بلغ إجمالي واردات الصين وصادراتها مع الدول الواقعة على طول ""الحزام والطريق"" خلال الأشهر الثمانية الأولى من هذا العام 5.86 تريليون يوان صيني، بزيادة سنوية قدرها 0.5%، واستثمرت الشركات الصينية 11.8 مليار دولار أمريكي كاستثمارات مباشرة غير مالية في البلدان الواقعة على طول ""الحزام والطريق""، بزيادة قدرها 31.5% على أساس سنوي. ومؤخرا أشار رئيس الجمعية العامة للأمم المتحدة في دورتها الخامسة والسبعين فولكان بوزكير، إلى أن دعم الصين القوي للمنظمة الأممية والتعددية يبدو أكثر قيمة وأهمية، لاسيما في ظل تعرّض التعددية للتشكيك والتحديات في الوقت الحاضر، داعيا إلى ضرورة تعزيز التعددية وصيانة الأفكار والقواعد الواردة في ميثاق الأمم المتحدة، والدفاع عن النظام الدولي القائم على القواعد وفي القلب منه الأمم المتحدة. إن على (truncated)","14826216","[https://scontent-sea1-1.xx.fbcdn.net/v/t1.0-9/s720x720/120929248_1806873339493767_4974805927591986974_o.jpg?_nc_cat=103&_nc_sid=8024bb&_nc_ohc=X5e-NAabVGMAX9KQRu2&_nc_ht=scontent-sea1-1.xx&tp=7&oh=d478864826f7c07570358a8563732bac&oe=5FA41087]","‎'‎العربية العريةNTGC CGTN تعليق الصين تدعم التعددية بثبات وتمنج العالم اليقين والثقة والأمل‎'‎","0","تعليق: الصين تدعم التعددية بثبات وتمنح العالم اليقين والثقة والأمل أشار الرئيس الصيني شي جين بينغ، في كلمته التي ألقاها عبر الفيديو أمام اجتماع القمة للاحتفال بالذكرى الخامسة والسبعين لتأسيس #الأمم_المتحدة إلى المشاكل الكثيرة والخطيرة التي يشهدها العالم، وتزايد التحديات الدولية يوما بعد يوم، والتي لا يمكن مواجهتها إلا بالحوار والتعاون والتشاور، مؤكدا أن تبادل المساعدة رؤية مشتركة للمجتمع الدولي"". وخطاب شي أثار صدى عالميا واسع النطاق، وسلط الضوء على الحاجة الملحة إلى الاستجابة لتحديات المخاطر الحالية بروح التعددية. لقد وجه فيروس كورونا المستجد المفاجئ ضربة شديدة للمجتمع البشري، منذ بداية هذا العام، حيث توقفت الأنشطة التجارية العادية في مختلف البلدان، وانزلق الاقتصاد العالمي إلى مستنقع الركود. وفي الوقت نفسه، اشتدت مشاعر الحمائية التي سادت المجتمع الدولي بعد الأزمة المالية، وقطعت القوى العظمى شوطا بعيدا على طريق الأحادية، ما يقوض بشكل خطير التعاون الدولي في الوقاية من الوباء ومكافحته. وفي مواجهة الصعوبات والتحديات العالمية، تواصل الصين كدولة رئيسية مسؤولة، تعزيز التعاون متعدد الأطراف ومساعدة العالم على الخروج من هذا المأزق. ومن المعروف أن #الصين بادرت بشكل استباقي بعد تفشي فيروس كورونا المستجد بإخطار منظمة الصحة العالمية والبلدان ذات الصلة والمنظمات الإقليمية على الفور، وكشفت عن التسلسل الجيني للفيروس والمعلومات الأخرى التي لديها، وأعلنت عن خطط التشخيص والعلاج والوقاية والسيطرة في الوقت ذاته، بالإضافة إلى مشاركة تجربتها في التغلب على المرض مع جميع الأطراف دون تحفظ. وحتى الآن، أرسلت الصين 34 فريقا من الخبراء الطبيين إلى 32 دولة، وقدمت 283 دفعة من المساعدات لمكافحة الوباء إلى أكثر من 150 دولة ومنظمة عالمية، ووفرت مواد الوقاية من الفيروس وصدرتها إلى أكثر من 200 بلدا ومنطقة. وفي الوقت نفسه، تدعم الصين بقوة آليات التعاون متعدد الأطراف كمنظمة الصحة العالمية، وتعزز الوقاية والمكافحة الدولية المشتركة، وتدعو بنشاط إلى إنشاء مجتمع صحة مشتركة للبشرية، وهو الأمر الذي حظي باعتراف المجتمع الدولي وتقديره على نطاق واسع. وفي هذا الصدد، أكد الأمين العام للأمم المتحدة أنطونيو غوتيريش، أن الحقائق أثبتت أن الصين هي أهم داعم للتعددية، ""ما يمنح العالم اليقين والثقة والأمل"". ووفقًا للإحصاءات الصينية الرسمية، بلغ إجمالي واردات الصين وصادراتها مع الدول الواقعة على طول ""الحزام والطريق"" خلال الأشهر الثمانية الأولى من هذا العام 5.86 تريليون يوان صيني، بزيادة سنوية قدرها 0.5%، واستثمرت الشركات الصينية 11.8 مليار دولار أمريكي كاستثمارات مباشرة غير مالية في البلدان الواقعة على طول ""الحزام والطريق""، بزيادة قدرها 31.5% على أساس سنوي. ومؤخرا أشار رئيس الجمعية العامة للأمم المتحدة في دورتها الخامسة والسبعين فولكان بوزكير، إلى أن دعم الصين القوي للمنظمة الأممية والتعددية يبدو أكثر قيمة وأهمية، لاسيما في ظل تعرّض التعددية للتشكيك والتحديات في الوقت الحاضر، داعيا إلى ضرورة تعزيز التعددية وصيانة الأفكار والقواعد الواردة في ميثاق الأمم المتحدة، والدفاع عن النظام الدولي القائم على القواعد وفي القلب منه الأمم المتحدة. إن على (truncated)","0","0","1","2020-10-08T13:00:06.000Z","691246177723161_1806873496160418","تعليق: الصين تدعم التعددية بثبات وتمنح العالم اليقين والثقة والأمل أشار الرئيس الصيني شي جين بينغ، في كلمته التي ألقاها عبر الفيديو أمام اجتماع القمة للاحتفال بالذكرى الخامسة والسبعين لتأسيس #الأمم_المتحدة إلى المشاكل الكثيرة والخطيرة التي يشهدها العالم، وتزايد التحديات الدولية يوما بعد يوم، والتي لا يمكن مواجهتها إلا بالحوار والتعاون والتشاور، مؤكدا أن تبادل المساعدة رؤية مشتركة للمجتمع الدولي"". وخطاب شي أثار صدى عالميا واسع النطاق، وسلط الضوء على الحاجة الملحة إلى الاستجابة لتحديات المخاطر الحالية بروح التعددية. لقد وجه فيروس كورونا المستجد المفاجئ ضربة شديدة للمجتمع البشري، منذ بداية هذا العام، حيث توقفت الأنشطة التجارية العادية في مختلف البلدان، وانزلق الاقتصاد العالمي إلى مستنقع الركود. وفي الوقت نفسه، اشتدت مشاعر الحمائية التي سادت المجتمع الدولي بعد الأزمة المالية، وقطعت القوى العظمى شوطا بعيدا على طريق الأحادية، ما يقوض بشكل خطير التعاون الدولي في الوقاية من الوباء ومكافحته. وفي مواجهة الصعوبات والتحديات العالمية، تواصل الصين كدولة رئيسية مسؤولة، تعزيز التعاون متعدد الأطراف ومساعدة العالم على الخروج من هذا المأزق. ومن المعروف أن #الصين بادرت بشكل استباقي بعد تفشي فيروس كورونا المستجد بإخطار منظمة الصحة العالمية والبلدان ذات الصلة والمنظمات الإقليمية على الفور، وكشفت عن التسلسل الجيني للفيروس والمعلومات الأخرى التي لديها، وأعلنت عن خطط التشخيص والعلاج والوقاية والسيطرة في الوقت ذاته، بالإضافة إلى مشاركة تجربتها في التغلب على المرض مع جميع الأطراف دون تحفظ. وحتى الآن، أرسلت الصين 34 فريقا من الخبراء الطبيين إلى 32 دولة، وقدمت 283 دفعة من المساعدات لمكافحة الوباء إلى أكثر من 150 دولة ومنظمة عالمية، ووفرت مواد الوقاية من الفيروس وصدرتها إلى أكثر من 200 بلدا ومنطقة. وفي الوقت نفسه، تدعم الصين بقوة آليات التعاون متعدد الأطراف كمنظمة الصحة العالمية، وتعزز الوقاية والمكافحة الدولية المشتركة، وتدعو بنشاط إلى إنشاء مجتمع صحة مشتركة للبشرية، وهو الأمر الذي حظي باعتراف المجتمع الدولي وتقديره على نطاق واسع. وفي هذا الصدد، أكد الأمين العام للأمم المتحدة أنطونيو غوتيريش، أن الحقائق أثبتت أن الصين هي أهم داعم للتعددية، ""ما يمنح العالم اليقين والثقة والأمل"". ووفقًا للإحصاءات الصينية الرسمية، بلغ إجمالي واردات الصين وصادراتها مع الدول الواقعة على طول ""الحزام والطريق"" خلال الأشهر الثمانية الأولى من هذا العام 5.86 تريليون يوان صيني، بزيادة سنوية قدرها 0.5%، واستثمرت الشركات الصينية 11.8 مليار دولار أمريكي كاستثمارات مباشرة غير مالية في البلدان الواقعة على طول ""الحزام والطريق""، بزيادة قدرها 31.5% على أساس سنوي. ومؤخرا أشار رئيس الجمعية العامة للأمم المتحدة في دورتها الخامسة والسبعين فولكان بوزكير، إلى أن دعم الصين القوي للمنظمة الأممية والتعددية يبدو أكثر قيمة وأهمية، لاسيما في ظل تعرّض التعددية للتشكيك والتحديات في الوقت الحاضر، داعيا إلى ضرورة تعزيز التعددية وصيانة الأفكار والقواعد الواردة في ميثاق الأمم المتحدة، والدفاع عن النظام الدولي القائم على القواعد وفي القلب منه الأمم المتحدة. إن على (truncated) ‎'‎العربية العريةNTGC CGTN تعليق الصين تدعم التعددية بثبات وتمنج العالم اليقين والثقة والأمل‎'‎","https://www.facebook.com/cgtnarabic/posts/1806873496160418","false","0","14826216","cgtnarabic","true","1.0192307692307692","Facebook","CGTN Arabic","49","[photo]","1","[https://www.facebook.com/cgtnarabic/photos/a.697422540438858/1806873336160434/?type=3]","0","1","2","1602163375000","691246177723161","2","https://www.facebook.com/691246177723161","","0","photo","1","2","https://www.facebook.com/cgtnarabic/photos/a.697422540438858/1806873336160434/?type=3","0","2020-10-08T13:22:55.000Z","108700823991","https://scontent-sea1-1.xx.fbcdn.net/v/t1.0-1/p200x200/92010580_1614037032110733_6345267499222695936_n.jpg?_nc_cat=1&_nc_sid=dbb9e7&_nc_ohc=GXR_b2T3eZgAX-lq_pN&_nc_ht=scontent-sea1-1.xx&tp=6&oh=da7fa66f2305a25bc209c13d0c8a3156&oe=5FA5A4E2","","Facebook","[https://www.facebook.com/cgtnarabic/photos/a.697422540438858/1806873336160434/?type=3]"
"2","0","0","0","1","11445976","1602161993000","11445976|185018183087691","","Nárazový zber jabĺk v okrese #Pinglu v severočínskej provincii Šan-si priťahuje veľa návštevníkov 🍏🍎🍏🍎","564","[https://scontent-sea1-1.xx.fbcdn.net/v/t1.0-9/s720x720/121053193_10158900691776291_8782507808870865199_o.jpg?_nc_cat=1&_nc_sid=8024bb&_nc_ohc=7jD7DO6lAmAAX_NuQs4&_nc_oc=AQnTsmfiV2UcG3oeiGYrN8KdYNBrVdXvHvQ5oc9y5QRUbIARPpUyC_XWXynL4k-_DmM&_nc_ht=scontent-sea1-1.xx&tp=7&oh=69c6d4bafc066e96a3b97b62915bc050&oe=5FA652DD]","","0","Nárazový zber jabĺk v okrese #Pinglu v severočínskej provincii Šan-si priťahuje veľa návštevníkov 🍏🍎🍏🍎 A bumper #harvest of apple in Pinglu county, North China's Shanxi province, is attracting many visitors.","0","0","0","2020-10-08T12:59:53.000Z","101287421460768_185018183087691","Nárazový zber jabĺk v okrese #Pinglu v severočínskej provincii Šan-si priťahuje veľa návštevníkov 🍏🍎🍏🍎 A bumper #harvest of apple in Pinglu county, North China's Shanxi province, is attracting many visitors.","https://www.facebook.com/ChinaEmbSVK/posts/185018183087691","false","0","564","ChinaEmbSVK","false","-10.0","Facebook","中国驻斯洛伐克使馆 Čínske veľvyslanectvo na Slovensku","0","[photo]","0","[https://www.facebook.com/chinadaily/photos/a.195840701290/10158900691771291/?type=3]","0","1","1","1602162841000","101287421460768","0","https://www.facebook.com/101287421460768","","0","photo","0","0","https://www.facebook.com/chinadaily/photos/a.195840701290/10158900691771291/?type=3","0","2020-10-08T13:14:01.000Z","108701576388","https://scontent-sea1-1.xx.fbcdn.net/v/t1.0-1/p200x200/84137989_101287814794062_2849294704464363520_n.png?_nc_cat=101&_nc_sid=dbb9e7&_nc_ohc=fvPA7sqMGaUAX8y6cAz&_nc_ht=scontent-sea1-1.xx&oh=3780c855280162a4e27a5ac05c750c1d&oe=5FA374D1","A bumper #harvest of apple in Pinglu county, North China's Shanxi province, is attracting many visitors.","Facebook","[https://www.facebook.com/chinadaily/photos/a.195840701290/10158900691771291/?type=3]"
"2","0","0","1","1","11183627","1602161018000","11183627|199655921545158","","Small motors made by China have helped villagers in the mountainous Duab village in Khinjan district of the northern Baghlan province in Afghanistan build a small hydropower power plant. As a result, villagers have replaced lanterns with electric bulbs to light their homes. Afghanistan has imported power from neighboring countries, including Uzbekistan, Tajikistan and Iran to overcome the power shortage. According to the spokesman for the state-owned power company Breshna Sherkat, Afghanistan needs 7,500 megawatts of power. But currently, the country only has a capacity of 1,450 megawatts, of which 80 percent is imported. To make up for the power shortage, many villages use simple power-producing equipment over the years to generate electricity through hydro and solar energy.","767","[https://video-sea1-1.xx.fbcdn.net/v/t42.9040-2/121131766_988313461680801_5983322641883819703_n.mp4?_nc_cat=100&_nc_sid=985c63&efg=eyJybHIiOjQzOSwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoibGVnYWN5X3NkIn0%3D&_nc_ohc=GymN3kSWrHkAX8QdjAN&rl=439&vabr=244&_nc_ht=video-sea1-1.xx&oh=4068c3b918d86527704dba1d4bc08670&oe=5F80D58C, https://scontent-sea1-1.xx.fbcdn.net/v/t15.13418-10/s720x720/120934969_1760685310754965_31111303180962810_n.jpg?_nc_cat=105&_nc_sid=ad6a45&_nc_ohc=q9cPf19KRXwAX_ONHn1&_nc_ht=scontent-sea1-1.xx&tp=7&oh=da87c569f1116dd565b65eb6288bdd7a&oe=5FA685E9]","","0","Small motors made by China have helped villagers in the mountainous Duab village in Khinjan district of the northern Baghlan province in Afghanistan build a small hydropower power plant. As a result, villagers have replaced lanterns with electric bulbs to light their homes. Afghanistan has imported power from neighboring countries, including Uzbekistan, Tajikistan and Iran to overcome the power shortage. According to the spokesman for the state-owned power company Breshna Sherkat, Afghanistan needs 7,500 megawatts of power. But currently, the country only has a capacity of 1,450 megawatts, of which 80 percent is imported. To make up for the power shortage, many villages use simple power-producing equipment over the years to generate electricity through hydro and solar energy.","0","0","1","2020-10-08T12:43:38.000Z","100850931425658_199655921545158","Small motors made by China have helped villagers in the mountainous Duab village in Khinjan district of the northern Baghlan province in Afghanistan build a small hydropower power plant. As a result, villagers have replaced lanterns with electric bulbs to light their homes. Afghanistan has imported power from neighboring countries, including Uzbekistan, Tajikistan and Iran to overcome the power shortage. According to the spokesman for the state-owned power company Breshna Sherkat, Afghanistan needs 7,500 megawatts of power. But currently, the country only has a capacity of 1,450 megawatts, of which 80 percent is imported. To make up for the power shortage, many villages use simple power-producing equipment over the years to generate electricity through hydro and solar energy.","https://www.facebook.com/ChinainAus/posts/199655921545158","false","0","767","ChinainAus","false","-0.2857142857142857","Facebook","Chinese Embassy in Australia","4","[video, photo]","0","[https://www.facebook.com/ChinainAus/videos/383234109747841/]","0","0","1","1602163118000","100850931425658","2","https://www.facebook.com/100850931425658","","0","native_video","0","0","https://www.facebook.com/ChinainAus/videos/383234109747841/","0","2020-10-08T13:18:38.000Z","108700599524","https://scontent-sea1-1.xx.fbcdn.net/v/t1.0-1/c24.0.200.200a/p200x200/80433628_100851274758957_7166144248952127488_n.jpg?_nc_cat=108&_nc_sid=dbb9e7&_nc_ohc=S4x6dXMNZhUAX-CUtBi&_nc_ht=scontent-sea1-1.xx&_nc_tp=27&oh=c61591779d6767acc8a2485a65d119d6&oe=5FA2E6D7","","Facebook","[https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FChinainAus%2Fvideos%2F383234109747841%2F]"
"6","1","0","1","2","11096697","1602160888000","11096697|3653888097989816","czech.cri.cn","V Šanghaji jsou přípravy na třetí Čínský mezinárodní veletrh dovozu (CIIE) v plném proudu. #Čína #CIIE","29858","[https://external-sea1-1.xx.fbcdn.net/safe_image.php?d=AQDHRVbpU6tQ1ji9&w=405&h=405&url=http%3A%2F%2Fimg1.zhytuku.meldingcloud.com%2Fimages%2Fzhycms_czech%2F20201007%2F6cf1cc88-ea86-4fc5-a99a-73a9f210c651.jpg&cfs=1&_nc_cb=1&_nc_hash=AQB3FtnEse4I4y0m]","","0","V Šanghaji jsou přípravy na třetí Čínský mezinárodní veletrh dovozu (CIIE) v plném proudu. #Čína #CIIE V Šanghaji jsou přípravy na třetí Čínský mezinárodní dovozní veletrh (CIIE) v plném proudu, protože do první světové výstavy na národní úrovni s tématem importu zbývá už jen měsíc. Byl to náročný rok pro mnoho globálních společností, protože pandemie nového koronav...","0","0","0","2020-10-08T12:41:28.000Z","978664115512241_3653888097989816","V Šanghaji jsou přípravy na třetí Čínský mezinárodní veletrh dovozu (CIIE) v plném proudu. #Čína #CIIE V Šanghaji jsou přípravy na třetí Čínský mezinárodní dovozní veletrh (CIIE) v plném proudu, protože do první světové výstavy na národní úrovni s tématem importu zbývá už jen měsíc. Byl to náročný rok pro mnoho globálních společností, protože pandemie nového koronav...","https://www.facebook.com/chinaembassy.cz/posts/3653888097989816","false","0","29858","chinaembassy.cz","false","-0.875","Facebook","Chinese Embassy in Prague （Velvyslanectví Čínské lidové republiky）","2","[photo]","1","[http://czech.cri.cn/chinanews/3883/20201007/557057.html]","0","2","1","1602162517000","978664115512241","2","https://www.facebook.com/978664115512241","Čína uspořádá dovozní veletrh podle plánu, zavázala se k dalšímu otevírání","0","link","0","0","http://czech.cri.cn/chinanews/3883/20201007/557057.html","0","2020-10-08T13:08:37.000Z","108699973518","https://scontent-sea1-1.xx.fbcdn.net/v/t1.0-1/p200x200/27867458_1782369918474986_626350731661407336_n.jpg?_nc_cat=103&_nc_sid=dbb9e7&_nc_ohc=33PzKx43HioAX8w2fnd&_nc_ht=scontent-sea1-1.xx&tp=6&oh=1f0fa1ef09dc25894cfd18947bcf6962&oe=5FA45FAF","V Šanghaji jsou přípravy na třetí Čínský mezinárodní dovozní veletrh (CIIE) v plném proudu, protože do první světové výstavy na národní úrovni s tématem importu zbývá už jen měsíc. Byl to náročný rok pro mnoho globálních společností, protože pandemie nového koronav...","Facebook","[http://czech.cri.cn/chinanews/3883/20201007/557057.html]"
"2","0","0","0","1","11183637","1602158547000","11183637|2789957621251798","news.cgtn.com","","3178","[https://external-sea1-1.xx.fbcdn.net/safe_image.php?d=AQDeK5QJefPzd_sc&w=720&h=720&url=https%3A%2F%2Fnews.cgtn.com%2Fnews%2F2020-10-07%2FThe-belated-Spring-Festival--UoJ97K9YZi%2Fimg%2F143d87b9e96044fd9de7a188990e6636%2F143d87b9e96044fd9de7a188990e6636-1280.jpeg&cfs=1&sx=122&sy=0&sw=720&sh=720&_nc_cb=1&_nc_hash=AQA-o3764i9Vfbbw]","","0","As a recovery is anticipated across the world, China leads in this regard. To fight against the global ""enemy"" requires global efforts. We all need to understand this reality before celebrating the new life ahead.","0","0","0","2020-10-08T12:02:27.000Z","1934952550085647_2789957621251798","As a recovery is anticipated across the world, China leads in this regard. To fight against the global ""enemy"" requires global efforts. We all need to understand this reality before celebrating the new life ahead.","https://www.facebook.com/chinaembgm/posts/2789957621251798","false","0","3178","chinaembgm","false","-14.0","Facebook","Chinese Embassy in The Gambia","0","[photo]","1","[https://news.cgtn.com/news/2020-10-07/The-belated-Spring-Festival--UoJ97K9YZi/index.html]","0","0","1","1602163220000","1934952550085647","2","https://www.facebook.com/1934952550085647","The belated 'Spring Festival'","0","link","0","0","https://news.cgtn.com/news/2020-10-07/The-belated-Spring-Festival--UoJ97K9YZi/index.html","0","2020-10-08T13:20:20.000Z","108697352175","https://scontent-sea1-1.xx.fbcdn.net/v/t31.0-1/p200x200/19477601_1934970600083842_3052946400825752012_o.jpg?_nc_cat=107&_nc_sid=dbb9e7&_nc_ohc=p_H-oTw1jSUAX91ELQw&_nc_ht=scontent-sea1-1.xx&tp=6&oh=c65ffb4ffb237a6540e275cdb081a644&oe=5FA57DB8","As a recovery is anticipated across the world, China leads in this regard. To fight against the global ""enemy"" requires global efforts. We all need to understand this reality before celebrating the new life ahead.","Facebook","[https://news.cgtn.com/news/2020-10-07/The-belated-Spring-Festival--UoJ97K9YZi/index.html]"
