"crowdtangle.post/idNew"
"80702|4512729542147903"
"525764|2889701564604843"
"41686|4196905977027854"
"12514436|273644584350579"
"40750|4932873023406769"
"126949|3817098335052077"
"80702|4512607675493423"
"1968712|1280554209029038"
"1914316|1967160840131682"
"80702|4512665382154319"
"1968712|1280534309031028"
"525764|2889722271269439"
"80702|4512667278820796"
"11183630|1483528491984414"
"80702|4512593345494856"
"301437|2318363711631052"
"85881|10159371588626291"
"1968712|1280533515697774"
"41686|4197175923667526"
"525764|2889693597938973"
"11183617|3813402528745326"
"8457248|1583868608476874"
"13432092|273739094367951"
"8457248|1583867208477014"
"1968712|1280540932363699"
"40750|4932727133421358"
"40750|4932721980088540"
"9859748|3959177924148312"
"80702|4512617855492405"
"1968712|1280558372361955"
"40750|4932630986764306"
"80702|4512594962161361"
"11183619|3901608456552597"
"41686|4194503137268138"
"525764|2889679011273765"
"1968712|1280532975697828"
"1914316|1967095896804843"
"9923466|486461186102698"
"9923466|486460746102742"
"9923466|486459972769486"
"40750|4932618053432266"
"1968712|3817351148347374"
"1968712|1280552249029234"
"1968712|1280530892364703"
"15026000|525513712184775"
"863147|2232746750202873"
"863147|2232746570202891"
"863147|2232746390202909"
"863147|2232746196869595"
"863147|2232746030202945"
"863147|2232745810202967"
"863147|2232745656869649"
"863147|2232745483536333"
"863147|2232745313536350"
"863147|2232745186869696"
"863147|2232744893536392"
"863147|2232744596869755"
"863147|2232744370203111"
"80702|4511454125608778"
"11360727|470281837733125"
"11360727|470281647733144"
"1968712|1280546965696429"
"12753157|288330699418464"
"1968712|1280517739032685"
"126949|3817815818313662"
"85881|10159371423186291"
"41686|4196937987024653"
"525764|2889679251273741"
"1914316|1967093710138395"
"863147|2232737993537082"
"301437|2318323181635105"
"863147|2232725676871647"
"301437|2318320371635386"
"863147|2232733580204190"
"80702|4512532208834303"
"863147|2232732326870982"
"301439|4981870288593236"
"40750|4932375686789836"
"12753157|288320162752851"
"12753157|288319476086253"
"12753157|288318696086331"
"126949|3817803758314868"
"85881|10159371305051291"
"41686|4196831913701927"
"525764|2889654727942860"
"1914316|1967092763471823"
"11360676|283153703216929"
"12753157|288317686086432"
"11183619|3905237666189676"
"12753157|288316739419860"
"40750|4932344556792949"
"12753157|288316096086591"
"40750|4932338186793586"
"12753157|288315122753355"
"126949|3817768144985096"
"863147|2232713440206204"
"126949|3818146688280575"
"80702|4510544342366423"
"40750|4932306626796742"
"9898532|278972480355340"
"85881|10159371246026291"
"41686|4196914400360345"
"126949|3817600818335162"
"525764|2889652771276389"
"13432092|273469627728231"
"1914316|1967089896805443"
"8457248|1583821535148248"
"11360727|470255824402393"
"863147|2232699060207642"
"11360727|470255117735797"
"11360727|470254641069178"
"11360727|470254261069216"
"9988793|279277963671684"
"9988793|279277300338417"
"863147|2232689100208638"
"80702|4512401458847378"
"80702|4510614379026086"
"126949|3817467921681785"
"9867877|299871594826248"
"418424|3950282485030239"
"1914316|1967088633472236"
"41686|4196900093695109"
"525764|2889643811277285"
"11360676|283124389886527"
"9988793|279269037005910"
"1968712|1279941825756943"
"525764|2889631217945211"
"126949|3817445371684040"
"41686|4196815460370239"
"1914316|1967086933472406"
"525764|2889625011279165"
"126949|3817334048361839"
"13432092|273444201064107"
"1914316|1967067486807684"
"1968712|235958764885759"
"85881|10159371081381291"
"80702|4507546719332852"
"126949|3817344928360751"
"1968712|1280108062406986"
"40750|4932099476817457"
"126949|3817288418366402"
"9988793|279243990341748"
"9988793|279243037008510"
"9988793|279240940342053"
"126949|3817097328385511"
"13432092|272003244541536"
"41686|4195567780495007"
"1968712|1279957809088678"
"1914316|1967071773473922"
"40750|4931996973494374"
"126949|3817819674979943"
"126949|3817807644981146"
"40750|4931976666829738"
"126949|3817791211649456"
"85881|10159370954956291"
"126949|3817709704990940"
"126949|3817753938319850"
"126949|3817730921655485"
"1968712|1280104632407329"
"1914316|1967280180119748"
"41686|4196035077114944"
"40750|4931886723505399"
"126949|3817714824990428"
"126949|3817707134991197"
"126949|3817680348327209"
"126949|3817651631663414"
"126949|3817639668331277"
"525764|2889534741288192"
"85881|10159370803616291"
"41686|4195850737133378"
"1968712|1279930542424738"
"1914316|1967115756802857"
"40750|4931774046850000"
"126949|3817599351668642"
"126949|3817585708336673"
"40750|4931748133519258"
"40750|4931731490187589"
"1914316|1967254356788997"
"126949|3817515571677020"
"126949|3817386951689882"
"7689566|1103477866836653"
"41686|4195292313855887"
"1968712|1280101332407659"
"126949|3817468338348410"
"40750|4931636376863767"
"525764|2889502594624740"
"126949|3814793848615859"
"9867877|299826844830723"
"126949|3817453448349899"
"126949|3817445335017377"
"126949|3817440311684546"
"85881|10159370647281291"
"126949|3817425261686051"
"13261761|156811232982969"
"126952|3955719664477543"
"40750|4931537740206964"
"1914316|1967253213455778"
"418424|3950281385030349"
"1968712|1279927222425070"
"41686|4195780887140363"
"126949|3817337468361497"
"126949|3817316858363558"
"126952|3955674914482018"
"12753154|479758403460340"
"9732139|1087572618389848"
"9988793|279130683686412"
"126949|3817279895033921"
"126949|3817149071713670"
"9988793|279129157019898"
"126949|3816997528395491"
"9988793|279126063686874"
"126949|3817141768381067"
"7689566|1566652476853762"
"126952|3955617781154398"
"126952|3955607284488781"
"126949|3816984778396766"
"85881|10159370445116291"
"1968712|1280095329074926"
"41686|4195295020522283"
"126949|3817134515048459"
"1914316|1967133296801103"
"301437|2317513261716097"
"525764|2889445331297133"
"126949|3817118938383350"
"126949|3817176481710929"
"11183620|291658875648845"
"1914316|1967256490122117"
"126949|3817091251719452"
"1914316|1967562816758151"
"301437|2318025954998161"
"126952|3955522847830558"
"2852029|5425155494221979"
"126952|3955507901165386"
"9988793|279095177023296"
"126949|3817072518387992"
"9988793|279093523690128"
"11445976|323661255890049"
"9988793|279090907023723"
"126952|3955485097834333"
"126949|3817082448386999"
"126952|3955471687835674"
"11183642|3806151816150506"
"1914316|1950656248448808"
"41686|4195497830502002"
"1968712|1279923522425440"
"301437|2317512011716222"
"9736137|1489166238093072"
"126952|3955466034502906"
"126949|3817053421723235"
"11154140|4201416363210314"
"126949|3817026721725905"
"40750|4931254176901987"
"85881|10159370284601291"
"126952|3955408607841982"
"40750|4931236490237089"
"11445979|543815327017575"
"40750|4931234966903908"
"126949|3816944581734119"
"11183629|503647197684402"
"40750|4931221590238579"
"85881|10159370258276291"
"9988793|279067440359403"
"11183620|291626545652078"
"126952|3955367934512716"
"126949|3816928815069029"
"9988793|279066123692868"
"9311542|495032818542601"
"126949|3816955815066329"
"126949|3816950815066829"
"12773092|2914399795499308"
"11445979|543813707017737"
"1914316|1967252356789197"
"41686|4195183093866809"
"525764|2889367464638253"
"126952|3955315411184635"
"40750|4931148286912576"
"126949|3816915345070376"
"418424|3950280535030434"
"126952|3955305017852341"
"11183628|276634373928254"
"11183628|276633827261642"
"40750|4931118006915604"
"40750|4931105656916839"
"11445979|543809290351512"
"9753241|298469624973788"
"40750|4931070826920322"
"9360194|303334684470302"
"12773064|231075225369873"
"9360194|303334047803699"
"12773064|231074972036565"
"12773064|231074758703253"
"9360194|303332514470519"
"525764|2889343577973975"
"8457248|1583539881843080"
"11183620|291593158988750"
"9360194|303329167804187"
"12599876|229372995587427"
"525764|2889331051308561"
"11183642|3806143252818029"
"9360194|303326091137828"
"1914316|1967271560120610"
"301437|2317603791707044"
"41686|4195410440510741"
"12514436|273663831015321"
"126952|3955190287863814"
"126952|3955188194530690"
"126952|3955186831197493"
"126952|3955185274530982"
"40750|4931012183592853"
"11183632|892962337936453"
"126952|3955181951197981"
"9988793|279027477030066"
"80702|4510384585715732"
"11445979|543797740352667"
"85881|10159370069351291"
"11183617|3811710985581147"
"12721248|4407871762561092"
"525764|2889324534642546"
"11445979|543794053686369"
"525764|2889320274642972"
"301439|4979705602143038"
"80702|4504930906261100"
"12514436|273617467686624"
"15026002|516371326432388"
"40750|4930932316934173"
"15026002|516370383099149"
"80702|4502037719883752"
"11183635|292371935625684"
"12773090|2877066775751758"
"40750|4930911720269566"
"11183635|292371512292393"
"9867877|299722091507865"
"85881|10159369994976291"
"14956085|332875084838330"
"14956085|332874814838357"
"11183645|472426240863454"
"11183644|3813150972066007"
"14956085|332874414838397"
"1968712|1280046565746469"
"85881|10159369983726291"
"12514436|273638744351163"
"41686|4195160457202406"
"1914316|1967089406805492"
"301437|2317561071711316"
"11183645|472420850863993"
"525764|2889296844645315"
"40750|4930854060275332"
"40750|4930849686942436"
"11183645|472415364197875"
"40750|4930839523610119"
"12773031|3923122814433994"
"40750|4930836750277063"
"11183645|472413974198014"
"2181612|1655737617938521"
"11183645|472412680864810"
"2181612|1655735857938697"
"40750|4930815276945877"
"9988793|278988093700671"
"11183641|627278455335967"
"80702|4510252552395602"
"1968712|1280196172398175"
"12773074|5996466893712754"
"85881|10159369939456291"
"85881|10159369939406291"
"1914316|1967219856792447"
"12514436|273578827690488"
"301439|4979702182143380"
"9988793|278986103700870"
"40750|4930808783613193"
"12222415|232760048539113"
"13261761|156655842998508"
"9988793|278982540367893"
"2852029|5425158047555057"
"9988793|278980670368080"
"80702|4483867551700769"
"126952|3954745771241599"
"11975454|2863039500636166"
"126952|3954729391243237"
"9988793|278973633702117"
"40750|4930751016952303"
"11445979|543683573697417"
"1968712|1280044165746709"
"80702|4510614675692723"
"40750|4930743033619768"
"1914316|1967236556790777"
"12514436|273572401024464"
"301437|2317557481711675"
"41686|4195156773869441"
"85881|10159369765676291"
"40750|4930736033620468"
"40750|4930734580287280"
"11183641|627253038671842"
"863147|2232218713589010"
"11183641|627252035338609"
"40750|4930728286954576"
"863147|2232217276922487"
"40750|4930718033622268"
"11183641|627249632005516"
"40750|4930715773622494"
"2292590|2844835252440273"
"40750|4930698256957579"
"126952|3954534514596058"
"2292590|2844828629107602"
"2292590|2844828305774301"
"2292590|2844828089107656"
"40750|4930683233625748"
"7890653|734941807217175"
"2292590|2844827645774367"
"2292590|2844827235774408"
"15025996|279142317143090"
"2292590|2844825955774536"
"85881|10159369835101291"
"80702|4467422116678646"
"11445979|543682403697534"
"41686|4194319403953178"
"2292590|2844825379107927"
"12514436|273632331018471"
"11183639|484452149568928"
"126952|3954409544608555"
"40750|4930652000295538"
"11183643|280002590234662"
"40750|4930648796962525"
"85881|10159369818196291"
"126952|3954300237952819"
"80702|4502276106526580"
"85881|10159369814216291"
"863147|2232186536925561"
"11183630|1483046618699268"
"11183630|1483045358699394"
"804376|3877282049019256"
"301439|4979553695491562"
"11183630|1483042475366349"
"40750|4930609790299759"
"1914316|791152965158817"
"80702|4510402025713988"
"11360676|281086566756976"
"11183642|3806139782818376"
"9859748|3369166646482779"
"11445979|543680660364375"
"1968712|1280040915747034"
"40750|4930606236966781"
"85881|10159369795811291"
"41686|4194481827270269"
"11096697|4163226237055997"
"9859748|3946402242092547"
"11445989|2836907656625100"
"12514436|1145663232526546"
"126952|3954138824635627"
"40750|4930577660302972"
"12753379|2927338910878155"
"80702|4510337609053763"
"126952|3954128794636630"
"863147|2232161503594731"
"11445979|543679377031170"
"85881|10159369762226291"
"1968712|1280082765742849"
"80702|4486909488063242"
"41686|4193535047364947"
"12514436|273468584368179"
"40750|4930507716976633"
"126952|3954074357975407"
"11445979|543678133697961"
"40750|4930482793645792"
"9988793|278922417040572"
"12773072|4059976040733848"
"804376|3877279495686178"
"40750|4930418003652271"
"80702|4505002092920648"
"1968712|1280035935747532"
"41686|4194598600591925"
"1914316|1967161790131587"
"126952|3954040371312139"
"11590001|2252600601536871"
"126952|3954036671312509"
"40750|4930345376992867"
"1968712|1280138719070587"
"80702|4510608805693310"
"126949|3816242471804330"
"8457248|1583402455190156"
"11096697|4163301500381804"
"40750|4930236770337061"
"11445979|543671253698649"
"12599876|229916725533054"
"11183637|2924954447752114"
"11183637|2924953244418901"
"9311542|491796125532937"
"11183647|2478670938944941"
"11183637|2924950571085835"
"1968712|1280079742409818"
"80702|4510345382386319"
"126949|3816215098473734"
"85881|10159369678136291"
"12514436|273501634364874"
"41686|4194549663930152"
"40750|4930189147008490"
"40750|4930187310342007"
"301439|4979699168810348"
"9923452|283031759957532"
"80702|4510658612354996"
"80702|4510657789021745"
"80702|4510657512355106"
"80702|4510657142355143"
"80702|4510656862355171"
"85881|10159369643671291"
"80702|4510656545688536"
"80702|4510656229021901"
"126949|3816187328476511"
"80702|4510652945688896"
"80702|4510652282355629"
"80702|4510651982355659"
"80702|4510651742355683"
"80702|4510651229022401"
"80702|4510650595689131"
"80702|4510650365689154"
"80702|4510650072355850"
"80702|4510649455689245"
"80702|4510649159022608"
"80702|4510648822355975"
"80702|4510648022356055"
"80702|4510647722356085"
"80702|4510647365689454"
"80702|4510569062363951"
"85881|10159369607421291"
"40750|4930135277013877"
"12514436|273565727691798"
"40750|4930133870347351"
"1968712|1280015105749615"
"126949|3816161008479143"
"80702|4510341825720008"
"126949|3814926158602628"
"41686|4193902147328237"
"11183620|286322502849149"
"13432092|273249457750248"
"1914316|1967131323467967"
"11183644|3812462698801501"
"40750|4930112237016181"
"80702|4510611072359750"
"126949|3814878605274050"
"80702|4510308522390005"
"40750|4930101853683886"
"301439|4979615698818695"
"80702|4332748700145989"
"12514436|273498467698524"
"126949|3814849138610330"
"80702|4509764875777703"
"85881|10159369597676291"
"525764|2889156187992714"
"41686|4194002643984854"
"11010081|309452573871620"
"11183631|488120105889073"
"11183631|488119402555810"
"40750|4930054000355338"
"525764|2889164821325184"
"301437|2317708305029926"
"40750|4930051960355542"
"126949|3814814655280445"
"40750|4930049540355784"
"9988793|278869563712524"
"9988793|278868313712649"
"301437|2317704201697003"
"126952|3953823711333805"
"1968712|1280094749074984"
"11183625|1879401335546053"
"11183644|3812360928811678"
"126952|3953820421334134"
"1914316|1967158840131882"
"12773081|2710187895772500"
"863147|2232077246936490"
"863147|2232076580269890"
"126949|3814774305284480"
"85881|10159369525261291"
"804376|3876986835715444"
"13432092|273238514418009"
"1914316|1967049533476146"
"41686|4191130690938716"
"12773045|279024017007745"
"525764|2889154677992865"
"11183631|488106572557093"
"80702|4510492599038264"
"40750|4930004567026948"
"1968712|1280089479075511"
"1968712|1280087732409019"
"126949|3814709478624296"
"80702|4510487779038746"
"11445976|323427322580109"
"11183617|3810958078989771"
"11590001|2252529911543940"
"301439|4979601082153490"
"863147|2232063380271210"
"14722099|172307011399484"
"80702|4510171645737026"
"126949|3816001661828411"
"12514436|273460294369008"
"804376|3876995175714610"
"41686|4194352747283177"
"863147|2232060836938131"
"40750|4929963423697729"
"13432092|273227621085765"
"9988793|278851593714321"
"525764|2889142051327461"
"11096697|4163049823740305"
"40750|4929947643699307"
"126949|3814684291960148"
"80702|4510374025716788"
"40750|4929931977034207"
"126952|3953721814677328"
"301437|2317678758366214"
"40750|4929930903700981"
"301437|2317676541699769"
"40750|4929919887035416"
"85881|10159369511271291"
"301439|4979543842159214"
"126949|3814512865310624"
"80702|4510261582394699"
"11183642|3806096276156060"
"1914316|259836605879263"
"9859748|3952462188153219"
"41686|4191191257599326"
"525764|2889124271329239"
"11360676|282583573273942"
"804376|3876965055717622"
"301437|2317667035034053"
"126952|3953679178014925"
"80702|4510309369056587"
"126949|3815924445169466"
"301437|2317664551700968"
"8457248|1583296925200709"
"80702|4510377569049767"
"301437|2317663665034390"
"9519464|537560514307241"
"9519464|537559424307350"
"126952|3953660484683461"
"9311542|494800138565869"
"301439|4979475472166051"
"126952|3953650744684435"
"80702|4510166812404176"
"863147|2231958973614984"
"85881|10159369478736291"
"12514436|273474237700947"
"525764|2889111114663888"
"41686|4193886240663161"
"126949|3814436691984908"
"13432092|273220331086494"
"9753241|300290028125081"
"9753241|300289821458435"
"9753241|300289714791779"
"9753241|300289484791802"
"9753241|300289334791817"
"1914316|1967109480136818"
"2181612|1655573017954981"
"2181612|1655572424621707"
"2181612|1655572121288404"
"40750|4929833040377434"
"126949|3814382505323660"
"40750|4929829960377742"
"9311542|494793068566576"
"804376|3876937639053697"
"301437|2317648991702524"
"40750|4929820977045307"
"80702|4510250019062522"
"40750|4929818367045568"
"85881|10159369407186291"
"80702|4510267552394102"
"126949|3814306348664609"
"41686|4193889480662837"
"525764|2889076831333983"
"301439|4979470082166590"
"11183642|3808997852532569"
"80702|4510281862392671"
"12773045|278977080345772"
"126949|3814279578667286"
"12773045|278975713679242"
"80702|4509885335765657"
"126949|3814100172018560"
"85881|10159369409306291"
"804376|3876920835722044"
"41686|4193884847329967"
"525764|2889073958000937"
"12514436|273457254369312"
"40750|4929618603732211"
"301437|2317624828371607"
"126949|3814073838687860"
"80702|4510225625731628"
"301437|2317615901705833"
"11325667|458070718953049"
"11325667|458069845619803"
"126952|3953490568033786"
"301437|1090986344700595"
"1914316|1967048693476230"
"525764|2889069231334743"
"80702|4509931602427697"
"85881|10159369381471291"
"11360676|282579666607666"
"41686|4191127617605690"
"9859748|3952445154821589"
"11445988|302940114507988"
"9988793|278796283719852"
"9988793|278795657053248"
"11445988|302938697841463"
"804376|3876586405755487"
"40750|4929281827099222"
"2292590|2844619629128502"
"2292590|2844619542461844"
"11183642|3808332769265744"
"525764|2889067064668293"
"301437|2317559815044775"
"80702|4509884802432377"
"85881|10159369354871291"
"41686|4193882140663571"
"80702|4510145259072998"
"12514436|273453291036375"
"804376|3876574372423357"
"525764|2889057438002589"
"301439|4978570148923250"
"11183642|3806105836155104"
"85881|10159369322696291"
"80702|4509884252432432"
"1914316|1966491096865323"
"41686|4191002417618210"
"1968712|1279983829086076"
"80702|4510083915745799"
"863147|2231630890314459"
"85881|10159369293871291"
"15026000|524617898941023"
"80702|4510069712413886"
"301437|2317569081710515"
"863147|2231624026981812"
"80702|4509930779094446"
"85881|10159369287271291"
"41686|4190992570952528"
"301437|2317566341710789"
"40750|4929159220444816"
"1968712|1279956809088778"
"301437|2317558895044867"
"8457248|1583202838543451"
"301437|2317555251711898"
"8457248|1583200888543646"
"85881|10159369242566291"
"80702|4509892265764964"
"12514436|273018944413143"
"1914316|1966492243531875"
"525764|2889007831340883"
"301437|2317528995047857"
"8457248|1583196915210710"
"126949|3815510478544196"
"804376|3876565895757538"
"1968712|1279955305755595"
"301437|2317544771712946"
"9519464|537455474317745"
"301439|4978659495580982"
"80702|4509761429111381"
"126949|3815477538547490"
"85881|10159369214876291"
"41686|4190899214295197"
"40750|4928953117132093"
"301437|2317532945047462"
"40750|4928931670467571"
"301437|2317527978381292"
"80702|4509867909100733"
"126949|3815443175217593"
"40750|4928926420468096"
"11360676|282597186605914"
"301437|2317525355048221"
"525764|2888995561342110"
"301439|4978581118922153"
"40750|4928916350469103"
"1968712|1279940402423752"
"11183619|3901593353220774"
"126949|3814925211936056"
"80702|4509763305777860"
"85881|10159369023256291"
"126949|3815410445220866"
"9859748|3952506914815413"
"1914316|1966427496871683"
"41686|4193958347322617"
"13432092|273092961099231"
"301437|2317515308382559"
"525764|2888993584675641"
"301437|2317514251715998"
"1968712|1279934932424299"
"40750|4928813880479350"
"1968712|1279925369091922"
"126949|3814879161940661"
"85881|10159369092126291"
"13432092|272855614456299"
"85881|10159369102836291"
"41686|4193507037367748"
"15026000|524597032276443"
"301437|2317505608383529"
"863147|2231533133657568"
"11183622|831220054404640"
"863147|2231532376990977"
"80702|4509836142437243"
"11183622|831219754404670"
"863147|2231531550324393"
"863147|2231531206991094"
"1968712|1279898719094587"
"863147|2231530900324458"
"126949|3814848648610379"
"80702|4508553862565471"
"1968712|1279919702425822"
"863147|2231530650324483"
"863147|2231530423657839"
"525764|2888977651343901"
"863147|2231530176991197"
"863147|2231529663657915"
"863147|2231529463657935"
"863147|2231529316991283"
"863147|2231528800324668"
"863147|2231528466991368"
"863147|2231527980324750"
"41686|4193912077327244"
"126949|3814813958613848"
"80702|4509755259111998"
"40750|4928743837153021"
"1968712|1279916499092809"
"40750|4928742900486448"
"80702|4509787102442147"
"126949|3814773535284557"
"1968712|1279892995761826"
"85881|10159369016451291"
"41686|4193801410671644"
"301439|4978492832264315"
"11183627|290414129136003"
"525764|2888967691344897"
"1914316|1966926700155096"
"126949|3814708901957687"
"80702|4509743205779870"
"1968712|1279891475761978"
"126949|3815224248572819"
"85881|10159368934001291"
"13432092|272852461123281"
"525764|2888953331346333"
"80702|4509709262449931"
"126949|3814683758626868"
"12753157|287679406150260"
"126949|3814511225310788"
"12753157|287678972816970"
"12753157|287677929483741"
"12753157|287677659483768"
"9867877|299857078161033"
"41686|4193796380672147"
"418424|3948671371858017"
"1914316|1966484506865982"
"525764|2888942998014033"
"11360727|469638591130783"
"1968712|1279878502429942"
"126949|3815147831913794"
"525764|2888931114681888"
"80702|4507521522668705"
"41686|4193485727369879"
"1968712|1279491515801974"
"126949|3814435628651681"
"1968712|1279879729096486"
"525764|2888926211349045"
"126949|3814381428657101"
"13432092|272851544456706"
"126949|3814305485331362"
"80702|4507545862666271"
"1914316|1966488766865556"
"85881|10159367129836291"
"9898532|278372220415366"
"9898532|278371897082065"
"126949|3814278268667417"
"40750|4928364733857598"
"126949|3814098838685360"
"1968712|1279334945817631"
"2852029|5425154207555441"
"126949|3814072725354638"
"80702|4504972912923566"
"1968712|1279347562483036"
"1914316|1966476650200101"
"41686|4192814920770293"
"13432092|272003651208162"
"126949|3814925498602694"
"40750|4928258857201519"
"126949|3814945908600653"
"126949|3814922421936335"
"126949|3814925558602688"
"126949|3814921711936406"
